,-,traw,t,-.1,-.2,ECG,Ax,Ay,Az,Amag,Aave,Smooth
200,67,31.9199999999994,4.0,0,86903,358,0.191967,0.974719,0.092049,0.9976980888279781,0.41957833333333333,0.4214824191419142
201,67,31.9399999999994,4.02,116621,536878210,363,0.188246,0.968131,0.094001,0.9907322431807698,0.41679266666666664,0.4213821617161716
202,67,31.9599999999994,4.039999999999999,0,86903,425,0.186294,0.969473,0.096014,0.9918679551033999,0.41726033333333334,0.421235801980198
203,67,31.9799999999994,4.059999999999999,-608,258,255,0.185745,0.971669,0.096868,0.9939945975758621,0.41809399999999997,0.4212140594059406
204,67,31.9999999999994,4.079999999999998,536936130,133133,0,0.194895,0.980697,0.080825,1.003136754116307,0.41880566666666663,0.42117218481848184
205,67,32.0199999999994,4.099999999999998,0,86903,0,0.183732,0.958981,0.127734,0.984742596286461,0.42348233333333335,0.42116695049504943
206,67,32.0399999999994,4.120000000000001,-682,346,489,0.193675,0.981124,0.069357,1.0024593270801565,0.4147186666666666,0.42109185808580846
207,67,32.0599999999994,4.139999999999997,536936130,133133,482,0.191418,0.985272,0.090341,1.0077515869444216,0.4223436666666667,0.42107293399339923
208,67,32.0799999999994,4.16,536936130,133133,482,0.187331,0.981612,0.062525,1.0012813779003382,0.4104893333333333,0.420962207920792
209,67,32.0999999999994,4.179999999999996,0,86903,468,0.178425,0.956358,0.116632,0.9798260703885154,0.4171383333333334,0.42085852805280516
210,67,32.1199999999994,4.199999999999999,536936130,133133,485,0.183793,0.952454,0.111752,0.9764409856560713,0.4159996666666667,0.4207626996699668
211,67,32.1399999999994,4.219999999999995,536884860,209577,494,0.193919,0.97661,0.085339,0.9993269813139241,0.41862266666666664,0.42069525742574243
212,67,32.1599999999994,4.239999999999998,0,86903,490,0.194163,0.976793,0.084485,0.9994806404543312,0.41848033333333334,0.42063808250825063
213,67,32.1799999999994,4.260000000000002,536936130,133133,490,0.192028,0.976061,0.086254,0.9985036710102773,0.4181143333333333,0.4206119108910889
214,67,32.1999999999994,4.279999999999998,0,86903,495,0.191418,0.973682,0.09516,0.9968715631654863,0.42008666666666666,0.4205567491749173
215,67,32.2199999999994,4.300000000000001,0,86903,492,0.189344,0.971303,0.09638,0.9942684610028621,0.41900899999999996,0.4205569504950494
216,67,32.2399999999994,4.319999999999997,-837,655,471,0.187697,0.972218,0.096258,0.9948384823160994,0.4187243333333333,0.4205398382838283
217,67,32.2599999999994,4.34,0,86903,464,0.187575,0.976122,0.099247,0.9989236740201927,0.4209813333333334,0.4205162838283827
218,67,32.2799999999994,4.359999999999996,-758,630,446,0.192577,0.982466,0.08418,1.0046947867312739,0.419741,0.4204945412541253
219,67,32.2999999999994,4.379999999999999,536936130,133133,441,0.195078,0.974475,0.098698,0.9986982762140926,0.42275033333333334,0.420489306930693
220,67,32.3199999999994,4.400000000000002,0,86903,417,0.185074,0.977952,0.089975,0.999368800996409,0.417667,0.4204417953795379
221,67,32.3399999999994,4.419999999999998,-719,553,410,0.190442,0.970327,0.098149,0.9936980771310772,0.4196393333333334,0.42042609240924084
222,67,32.3599999999994,4.440000000000001,536936130,133133,407,0.192821,0.967948,0.086559,0.9907551308098284,0.415776,0.42037274257425744
223,67,32.3799999999994,4.459999999999997,536936130,133133,403,0.193309,0.975146,0.084912,0.9977415189020651,0.417789,0.42032221122112207
224,67,32.3999999999994,4.48,0,86903,392,0.18666,0.978806,0.09028,1.0005266711267622,0.41858199999999995,0.4202783234323433
225,67,32.4199999999994,4.4999999999999964,536936130,133133,385,0.189527,0.971181,0.09455,0.9940084109251792,0.4184193333333333,0.42024550825082513
226,67,32.4399999999994,4.52,536936130,133133,386,0.188978,0.975329,0.091073,0.997634018091805,0.41846,0.4202056468646866
227,67,32.4599999999994,4.539999999999996,0,86903,385,0.189527,0.975939,0.091683,0.9983902983998793,0.4190496666666666,0.4201873267326734
228,67,32.4799999999994,4.559999999999999,-827,807,382,0.191174,0.975207,0.090036,0.9978390012527071,0.4188056666666667,0.42016115511551166
229,67,32.4999999999994,4.580000000000002,0,86903,383,0.188978,0.974414,0.091744,0.9968010279970622,0.4183786666666667,0.4201321650165018
230,67,32.5199999999994,4.599999999999998,0,86903,388,0.188856,0.976061,0.089975,0.9982270107956406,0.4182973333333333,0.4200929075907593
231,67,32.5399999999994,4.620000000000001,-210,472,378,0.188856,0.97661,0.0854,0.9983620790254406,0.4169553333333333,0.4200345247524754
232,67,32.5599999999994,4.639999999999997,0,86903,369,0.191052,0.973072,0.086254,0.9953942617897695,0.41679266666666676,0.4199807722772279
233,67,32.5799999999994,4.66,-324,642,370,0.190503,0.971974,0.08723,0.994300720398512,0.41656899999999997,0.4199244026402642
234,67,32.5999999999995,4.680000000000096,536936130,133133,369,0.187331,0.97417,0.08662,0.9957927077765732,0.4160403333333333,0.4198569603960398
235,67,32.6199999999995,4.700000000000099,0,86903,374,0.184708,0.976976,0.08662,0.9980491842790113,0.41610133333333327,0.41983541914191436
236,67,32.6399999999995,4.720000000000102,-182,301,0,0.191296,0.977769,0.080581,0.9995597403547224,0.4165486666666667,0.4196944950495052
237,67,32.6599999999995,4.740000000000098,536936130,133133,-1,0.195688,0.98942,0.062098,1.0104958640924762,0.41573533333333335,0.4196121551155117
238,67,32.6799999999995,4.760000000000101,536936130,133133,0,0.1891,0.982588,0.065819,1.0027811967248887,0.41250233333333336,0.41954833663366353
239,67,32.6999999999995,4.780000000000097,0,86903,366,0.195627,0.973865,0.052826,0.9947228496571294,0.4074393333333333,0.41943881848184833
240,67,32.7199999999995,4.8000000000001,536936130,133133,526,0.194651,0.991006,0.09028,1.0139686298091277,0.4253123333333333,0.41945834653465364
241,67,32.7399999999995,4.820000000000096,536884860,209577,509,0.176534,0.973743,0.102297,0.9948891191554967,0.4175246666666667,0.41941244554455465
242,67,32.7599999999995,4.840000000000099,0,86903,504,0.175863,0.960384,0.109495,0.9824736012992918,0.4152473333333333,0.41934077557755794
243,67,32.7799999999995,4.860000000000095,-672,523,510,0.180621,0.953125,0.114863,0.976864739887258,0.41620299999999993,0.4192944719471949
244,67,32.7999999999995,4.8800000000000985,0,86903,528,0.187148,0.976366,0.077714,0.9971732074499394,0.41374266666666665,0.4192085082508252
245,67,32.8199999999995,4.900000000000102,0,86903,528,0.186111,0.982527,0.08357,1.003484207623618,0.41740266666666664,0.41914166996699687
246,67,32.8399999999995,4.920000000000098,-624,740,542,0.19032,0.973194,0.083814,0.995164835910112,0.415776,0.4190740264026404
247,67,32.8599999999995,4.940000000000101,0,86903,550,0.191479,0.984662,0.080154,1.0063041912866109,0.41876500000000005,0.4190488613861387
248,67,32.8799999999995,4.960000000000097,-594,309,551,0.189161,0.982344,0.085034,1.0039982068773827,0.4188463333333334,0.4190007458745876
249,67,32.8999999999995,4.9800000000001,536936130,133133,530,0.187392,0.969534,0.095892,0.9921225803720023,0.417606,0.4189542409240926
250,67,32.9199999999995,5.000000000000096,0,86903,492,0.188368,0.970998,0.090219,0.9932064676536295,0.4165283333333334,0.41889545544554463
251,67,32.9399999999995,5.020000000000099,-640,302,439,0.182695,0.982588,0.07503,1.0022405607781997,0.41343766666666665,0.4188020429042906
252,67,32.9599999999995,5.040000000000102,536936130,133133,438,0.185013,0.976915,0.100589,0.9993552292928676,0.420839,0.41881935643564366
253,67,32.9799999999995,5.060000000000098,536936130,133133,419,0.193736,0.970876,0.100101,0.9950648497826662,0.421571,0.41882177227722783
254,67,32.9999999999995,5.080000000000101,0,86903,425,0.180255,0.984296,0.089121,1.0046258175470109,0.41789066666666663,0.41878613861386144
255,67,33.0199999999995,5.100000000000097,536936130,133133,418,0.184891,0.975268,0.086437,0.9963953576136332,0.415532,0.4187279570957096
256,67,33.0399999999995,5.1200000000001005,536884860,209577,400,0.192455,0.969778,0.088267,0.9926224657935161,0.4168333333333334,0.4186925247524753
257,67,33.0599999999995,5.1400000000000965,0,86903,400,0.191784,0.975024,0.086254,0.9974430589001059,0.41768733333333335,0.41866816501650167
258,67,33.0799999999995,5.1600000000001,-618,386,391,0.189466,0.979538,0.087413,1.0015153973699056,0.41880566666666663,0.41865648844884484
259,67,33.0999999999995,5.180000000000096,0,86903,389,0.184586,0.975268,0.08906,0.996569790240503,0.4163046666666666,0.4186107887788779
260,67,33.1199999999995,5.200000000000099,0,86903,385,0.18422,0.973987,0.088694,0.995215710388959,0.4156336666666667,0.41855462046204617
261,67,33.1399999999995,5.220000000000102,-468,983,391,0.184891,0.973072,0.09333,0.994868980300924,0.41709766666666664,0.41851435643564355
262,67,33.1599999999995,5.240000000000098,0,86903,388,0.184342,0.971547,0.093147,0.9932582291539296,0.4163453333333334,0.41847630693069304
263,67,33.1799999999995,5.260000000000101,234636,0,385,0.186416,0.973133,0.0915,0.9950432205411984,0.41701633333333327,0.4184372508250825
264,67,33.1999999999995,5.280000000000097,536936130,133133,381,0.187758,0.975817,0.09028,0.9978087805050625,0.41795166666666667,0.41840705280528045
265,67,33.2199999999995,5.3000000000001,0,86903,371,0.187514,0.977342,0.089853,0.9992159159906331,0.4182363333333334,0.4183663861386138
266,67,33.2399999999996,5.320000000000196,-652,398,372,0.18727,0.973682,0.092781,0.9958589277528219,0.417911,0.4183325643564355
267,67,33.2599999999996,5.340000000000199,536936130,133133,368,0.186172,0.971364,0.091317,0.9932506373363171,0.4162843333333333,0.4182854554455444
268,67,33.2799999999996,5.360000000000202,536936130,133133,426,0.186294,0.97173,0.092293,0.9937216135241298,0.4167723333333333,0.41825163366336626
269,67,33.2999999999996,5.380000000000198,0,86903,152,0.192211,0.974231,0.090219,0.9971010870734219,0.418887,0.4182421716171616
270,67,33.3199999999996,5.400000000000201,536936130,133133,0,0.192394,0.988139,0.062159,1.0086118558880814,0.4142306666666667,0.4181914389438943
271,67,33.3399999999996,5.420000000000197,536936130,133133,28,0.186782,0.976183,0.074786,0.9967014150732405,0.4125836666666667,0.41812439933993384
272,67,33.3599999999996,5.4400000000002,0,86903,526,0.186477,0.98027,0.046543,0.9989340294924385,0.40443,0.4179846831683167
273,67,33.3799999999996,5.460000000000196,-837,357,509,0.18788,0.98088,0.107055,1.0044327960719919,0.42527166666666666,0.41812741914191415
274,67,33.3999999999996,5.480000000000199,0,86903,523,0.183183,0.971059,0.106811,0.9939417400889249,0.420351,0.418064607260726
275,67,33.4199999999996,5.500000000000195,0,86903,521,0.185379,0.96441,0.094001,0.9865537034252114,0.41459666666666667,0.4180370264026401
276,67,33.4399999999996,5.5200000000001985,-1061,469,526,0.184586,0.97295,0.093635,0.9947216731935622,0.41705699999999996,0.4179615313531352
277,67,33.4599999999996,5.540000000000202,0,86903,537,0.184952,0.976915,0.088023,0.9981574064535113,0.41663,0.41794884818481837
278,67,33.4799999999996,5.560000000000198,-667,234,526,0.183366,0.972889,0.099796,0.9950353450470993,0.4186836666666667,0.41790254455445536
279,67,33.4999999999996,5.580000000000201,536936130,133133,548,0.191113,0.971608,0.090585,0.9943600588609742,0.4177686666666667,0.4178451683168316
280,67,33.5199999999996,5.600000000000197,0,86903,549,0.191174,0.987529,0.086681,1.0095913132936514,0.4217946666666667,0.41785221452145205
281,67,33.5399999999996,5.6200000000002,-663,312,545,0.190198,0.971547,0.096868,0.9947171768080614,0.41953766666666664,0.4178113465346534
282,67,33.5599999999996,5.640000000000196,536936130,133133,526,0.188063,0.976244,0.092354,0.9984734852869154,0.418887,0.41778618151815167
283,67,33.5799999999996,5.660000000000199,536884860,209577,475,0.185623,0.977403,0.093086,0.9992184575627093,0.418704,0.41777249174917475
284,67,33.5999999999996,5.680000000000202,0,86903,435,0.186172,0.976915,0.077348,0.9974996961969462,0.41347833333333334,0.4176990099009899
285,67,33.6199999999996,5.700000000000198,536936130,133133,417,0.185745,0.967643,0.111813,0.9916331617301833,0.4217336666666667,0.41768894389438926
286,67,33.6399999999996,5.720000000000201,536884860,209577,408,0.185684,0.976671,0.100223,0.9992044034260458,0.4208593333333333,0.4177092772277226
287,67,33.6599999999996,5.740000000000197,0,0,408,0.183,0.980514,0.09028,1.001522432397797,0.41793133333333327,0.4176798844884486
288,67,33.6799999999996,5.7600000000002005,-687,388,399,0.182939,0.979111,0.092537,1.0003440030364554,0.4181956666666667,0.41765109570957076
289,67,33.6999999999996,5.7800000000001965,0,86903,390,0.189344,0.971547,0.091073,0.994006546695745,0.4173213333333334,0.4176410297029701
290,67,33.7199999999996,5.8000000000002,0,86903,384,0.188612,0.977952,0.091134,1.0001349942902709,0.41923266666666675,0.41763619801980184
291,67,33.7399999999996,5.820000000000196,-668,402,377,0.18788,0.97234,0.09699,0.9950633296931407,0.41907,0.41764143234323414
292,67,33.7599999999996,5.840000000000199,0,86903,372,0.188307,0.970632,0.096441,0.9934217997175219,0.41846000000000005,0.41764686798679856
293,67,33.7799999999996,5.860000000000202,-690,266,370,0.187514,0.969351,0.096441,0.9920200239299608,0.4177686666666667,0.4176396204620461
294,67,33.7999999999996,5.880000000000198,536936130,133133,370,0.188246,0.975634,0.096197,0.9982745720897632,0.4200256666666667,0.41766297359735965
295,67,33.8199999999996,5.900000000000201,0,86903,371,0.1891,0.97417,0.099674,0.9973469332062941,0.4209813333333334,0.41768411221122104
296,67,33.8399999999996,5.920000000000197,-939,751,368,0.190564,0.974292,0.097539,0.997533656515408,0.4207983333333334,0.41770464686468634
297,67,33.8599999999996,5.9400000000002,536936130,133133,370,0.190747,0.973682,0.095221,0.9967487617117967,0.4198833333333334,0.4177255841584157
298,67,33.8799999999997,5.960000000000296,536936130,133133,360,0.191906,0.974048,0.096319,0.997434092509876,0.42075766666666664,0.4177620231023101
299,67,33.8999999999997,5.980000000000299,0,86903,362,0.189527,0.972767,0.096014,0.9956981511552586,0.4194360000000001,0.41778396699669956
300,67,33.9199999999997,6.000000000000302,536936130,133133,362,0.186843,0.969595,0.098454,0.9923295625899694,0.41829733333333335,0.41777732343234314
301,67,33.9399999999997,6.020000000000298,536936130,133133,469,0.190686,0.972401,0.099491,0.9959032656227209,0.4208593333333333,0.41779000660065996
302,67,33.9599999999997,6.040000000000301,0,86903,350,0.194163,0.97295,0.099796,0.9971410204604964,0.42230300000000004,0.41784456435643563
303,67,33.9799999999997,6.060000000000297,-602,16,-2,0.19642,0.978257,0.086193,1.0014972829209274,0.42029,0.41787456105610554
304,67,33.9999999999997,6.0800000000003,0,86903,0,0.182817,0.95831,0.149145,0.9869267159287968,0.4300906666666667,0.41799333993399335
305,67,34.0199999999997,6.100000000000296,0,86903,455,0.198311,0.973804,0.047519,0.9949269010826876,0.4065446666666667,0.4178719438943895
306,67,34.0399999999997,6.120000000000299,-801,380,502,0.183793,0.980453,0.083082,1.0009848004750124,0.4157760000000001,0.41779564356435656
307,67,34.0599999999997,6.140000000000295,0,86903,511,0.18361,0.971364,0.09394,0.9930183161432623,0.4163046666666666,0.4178113465346536
308,67,34.0799999999997,6.160000000000299,-954,397,518,0.187331,0.965447,0.102907,0.9888228678681537,0.4185616666666667,0.4177739009900992
309,67,34.0999999999997,6.180000000000302,536936130,133133,524,0.190137,0.962336,0.113155,0.9874445349942446,0.421876,0.41788664026402655
310,67,34.1199999999997,6.200000000000298,0,86903,536,0.192516,0.978562,0.097173,1.002042209704262,0.42275033333333334,0.41794220462046217
311,67,34.1399999999997,6.220000000000301,-765,354,534,0.191906,0.962702,0.108397,0.9876097221316728,0.42100166666666666,0.41799172937293744
312,67,34.1599999999997,6.240000000000297,536936130,133133,547,0.198311,0.973926,0.092171,0.9981756355662063,0.4214693333333333,0.4180199141914192
313,67,34.1799999999997,6.2600000000003,536936130,133133,566,0.19886,0.982344,0.090097,1.0063113351965187,0.423767,0.41807225742574267
314,67,34.1999999999997,6.280000000000296,234636,0,567,0.193675,0.978257,0.09821,1.0020688438296044,0.4233806666666666,0.41812439933993406
315,67,34.2199999999997,6.300000000000299,536936130,133133,544,0.194224,0.970205,0.100406,0.9945361074576428,0.42161166666666666,0.418139498349835
316,67,34.2399999999997,6.320000000000295,536936130,133133,469,0.190259,0.975817,0.103944,0.9996107540968134,0.42334000000000005,0.4181823795379539
317,67,34.2599999999997,6.340000000000298,0,86903,441,0.192821,0.973194,0.090829,0.9962612141993685,0.41894800000000004,0.418184594059406
318,67,34.2799999999997,6.360000000000301,-781,407,428,0.18849,0.975695,0.100284,0.9987823055005529,0.4214896666666667,0.41818962706270635
319,67,34.2999999999997,6.380000000000297,0,86903,411,0.190503,0.973621,0.091622,0.9963050915929317,0.418582,0.4181781518151816
320,67,34.3199999999997,6.400000000000301,0,86903,409,0.18605,0.98088,0.095648,1.002940036494705,0.4208593333333333,0.41815942904290443
321,67,34.3399999999997,6.420000000000297,-751,385,398,0.195932,0.962702,0.102053,0.9877243057842608,0.42022899999999996,0.41818479537953807
322,67,34.3599999999997,6.4400000000003,0,86903,393,0.196481,0.965935,0.099308,0.9907054488847833,0.4205746666666666,0.4181940561056107
323,67,34.3799999999997,6.460000000000296,-760,427,391,0.197884,0.974048,0.098393,0.9988036674987733,0.42344166666666666,0.4182699537953797
324,67,34.3999999999997,6.480000000000299,536936130,133133,381,0.19764,0.97295,0.099979,0.9978422082378555,0.42352300000000004,0.41832672607260746
325,67,34.4199999999997,6.500000000000302,0,86903,377,0.194163,0.97112,0.097844,0.9951616819919263,0.42104233333333335,0.4183510858085812
326,67,34.4399999999997,6.520000000000298,-709,384,368,0.190747,0.972279,0.100589,0.995906129497655,0.421205,0.41837866666666695
327,67,34.4599999999997,6.540000000000301,536936130,133133,367,0.193248,0.970632,0.100284,0.9947502950911852,0.42138800000000004,0.41840765676567687
328,67,34.4799999999997,6.560000000000297,536936130,133133,364,0.194529,0.971059,0.102114,0.9956025222537356,0.42256733333333335,0.4184424851485152
329,67,34.4999999999997,6.5800000000003,180,0,368,0.1952,0.972279,0.097966,0.9965073160780105,0.421815,0.4184722805280531
330,67,34.5199999999998,6.600000000000396,536936130,133133,366,0.195261,0.97295,0.099857,0.9973615097195199,0.4226893333333333,0.41851496039603986
331,67,34.5399999999998,6.620000000000399,536936130,133133,372,0.192821,0.971364,0.098698,0.9952232180475896,0.420961,0.4185413333333336
332,67,34.5599999999998,6.640000000000402,0,86903,367,0.194834,0.970815,0.100284,0.995238128508449,0.42197766666666664,0.41859105940594077
333,67,34.5799999999998,6.660000000000398,-740,308,363,0.193858,0.970571,0.099247,0.9947054625435612,0.42122533333333334,0.41863494719471966
